ID,Smape,cpuTime,
1224,0.227927728,0.09,
1225,0.151024264,0.09,
1226,0.574074951,0.09,
1227,0.133550031,0.1,
1228,0.078306239,0.1,
1229,0.149829637,0.09,
1230,0.348298811,0.09,
1231,0.188196398,0.09,
1232,0.165910627,0.09,
1233,0.222768448,0.1,
1234,0.170330629,0.09,
1235,0.279648831,0.11,
1236,0.216503138,0.09,
1238,0.16326808,0.1,
1239,0.204671275,0.07,
1241,0.171694551,0.08,
1242,0.618199337,0.09,
1243,0.459193701,0.1,
1247,0.32586047,0.09,
1248,0.254872112,0.08,
1249,NA,0.09,
1251,0.174029495,0.09,
1252,0.347147916,0.09,
1254,0.153163359,0.1,
1255,0.362519397,0.1,
1257,0.237334063,0.13,
1258,0.093245065,0.1,
1259,0.038535259,0.09,
1260,0.081233621,0.09,
1262,0.310062414,0.08,
1263,0.153175337,0.09,
1264,0.320357314,0.09,
1265,0.279779841,0.09,
1267,0.226439381,0.09,
1268,0.229214511,0.1,
1269,0.204831112,0.09,
1270,0.250475819,0.09,
1271,0.257100695,0.1,
1273,0.182466216,0.09,
1274,0.382485063,0.08,
1276,0.121508931,0.11,
1277,0.008702156,0.1,
1278,0.226012674,0.09,
1280,0.44275649,0.1,
1281,0.243663053,0.09,
1283,0.349557739,0.12,
1284,0.066911644,0.09,
1285,0.273911225,0.11,
1286,0.21158432,0.1,
1287,0.145388037,0.11,
1288,0.454715245,0.11,
1290,0.332237073,0.11,
1292,0.145049647,0.09,
1293,0.169027894,0.09,
1296,0.305374243,0.08,
1297,0.592083689,0.1,
1299,0.155900837,0.1,
1300,0.193738082,0.09,
1301,0.193431174,0.09,
1302,0.11606124,0.08,
1303,0.182388359,0.09,
1304,0.273850612,0.08,
1305,0.41283161,0.1,
1307,0.207386356,0.09,
1308,0.138484969,0.09,
1309,0.293941636,0.1,
1311,0.245968336,0.1,
1312,0.080763825,0.09,
1314,0.215156851,0.1,
1315,0.635514984,0.09,
1316,0.368552049,0.1,
1317,0.150338328,0.09,
1318,0.334031375,0.09,
1319,0.080776894,0.11,
1321,0.137500575,0.1,
1322,0.055337549,0.11,
1324,0.214428194,0.1,
1326,0.232036138,0.09,
1327,0.216077199,0.09,
1328,0.149770895,0.09,
1329,0.313481037,0.08,
1330,0.356319002,0.07,
1331,0.195763159,0.09,
1332,0.189746628,0.08,
1333,0.026070219,0.09,
1334,0.126817008,0.09,
1335,NA,0.1,
1336,0.207301039,0.1,
1337,0.17136464,0.09,
1338,0.163647545,0.1,
1339,0.215959437,0.1,
1341,0.112858572,0.09,
1342,0.27996255,0.08,
1343,0.230322514,0.1,
1345,0.372190473,0.09,
1346,0.148301678,0.09,
1347,0.216517869,0.11,
1349,0.224818542,0.09,
1350,0.183300588,0.11,
1352,0.188100694,0.09,
1353,0.222486171,0.09,
1354,0.214295048,0.1,
1355,0.174002833,0.11,
1356,0.785199621,0.09,
1359,0.3772307,0.1,
1360,0.216543493,0.07,
1361,0.240128111,0.09,
1362,0.166242681,0.1,
1363,0.085465332,0.1,
1364,0.339634899,0.1,
1365,0.339002595,0.09,
