ID,Smape,cpuTime,
2059,0.113958971,0.08,
2060,0.164922697,0.06,
2062,0.158885229,0,
2064,0.282113615,0.06,
2065,0.405251345,0.06,
2067,0.256186989,0.06,
2068,0.153270407,0.06,
2069,0.118031281,0.06,
2070,0.210910233,0,
2071,0.218518175,0.08,
2072,0.302883713,0.07,
2073,0.145683524,0,
2074,0.459521127,0.08,
2075,0.137984624,0.06,
2076,0.223235714,0.08,
2078,0.289026947,0.06,
2079,0.139941587,0.08,
2080,0.215739181,0.07,
2081,0.182672529,0.06,
2082,0.591559133,0.06,
2084,0.157099138,0.08,
2085,0.082271352,0.07,
2086,0.297248607,0.06,
2087,0.368599836,0.08,
2088,0.02847534,0.06,
2090,0.272715582,0.07,
2092,0.351118688,0.06,
2093,0.437191443,0.07,
2094,NA,0.06,
2096,0.288328288,0.08,
2097,0.698651483,0.06,
2098,0.270314329,0.08,
2099,0.169663497,0.06,
2100,NA,0.06,
2102,0.116491123,0,
2103,0.367403628,0.06,
2104,0.154854108,0.06,
2105,0.289118927,0,
2106,0.560113848,0.06,
2107,0.199712151,0.06,
2108,0.213246925,0.06,
2109,0.12035696,0.06,
2110,0.246532966,0.06,
2111,0.281374651,0.1,
2112,0.061409354,0.05,
2113,0.279943051,0.06,
2114,0.323607321,0.06,
2115,0.177135217,0.08,
2116,0.146682046,0.06,
2117,0.293668084,0.07,
2118,0.357802644,0.06,
2119,0.108523123,0,
2121,0.216642992,0.06,
2123,0.198686013,0.06,
2124,0.263418394,0.1,
2125,0.065402102,0.07,
2126,0.196485206,0.06,
2127,0.27365833,0,
2129,0.167324613,0.08,
2130,0.243406513,0.08,
2131,0.138620566,0,
2133,0.212453029,0.06,
2135,0.240761866,0.06,
2138,0.163597433,0.08,
2140,0.340773409,0.06,
2141,0.132225991,0.08,
2142,0.214590333,0.08,
2143,0.329857141,0.08,
2144,0.093747295,0.08,
2146,0.272543915,0.06,
2147,0.060328905,0.06,
2148,0.230204864,0.08,
2149,0.295685153,0.06,
2150,0.081977652,0.06,
2152,0.171480869,0.06,
2153,0.269469295,0.06,
2154,0.102669619,0.06,
2156,0.096253499,0.07,
2158,0.207440103,0.06,
2159,0.200558674,0.06,
2160,0.484889968,0.06,
2161,0.211439055,0.06,
2162,0.231626074,0.06,
2163,0.113199956,0,
2164,0.32065338,0.06,
2165,0.267822603,0.08,
2166,0.125832185,0,
2167,0.243862608,0.06,
2168,0.143215274,0.06,
2169,0.244850926,0.06,
2170,0.376959987,0.06,
2171,0.118468059,0.07,
2172,0.816021694,0.06,
2173,0.359995447,0.06,
2174,0.25037903,0.08,
2175,0.172878383,0.07,
2176,0.276327798,0.06,
2178,0.174573122,0.06,
2181,0.179072076,0.08,
2182,0.145149651,0.06,
2183,0.381025951,0.08,
2184,0.136543318,0.06,
2185,0.275916126,0.08,
2186,0.218463597,0.06,
2187,0.156915179,0.08,
2188,0.023391703,0.08,
2189,0.172309168,0,
2191,0.335344017,0.08,
2192,0.126135732,0.07,
2193,0.143959348,0,
2194,0.340031566,0.06,
2196,0.138653256,0.06,
2197,0.345521039,0.07,
2198,0.190328406,0.06,
2200,0.439448353,0.06,
2202,0.231529201,0.06,
2203,0.074246604,0.06,
2204,0.049086688,0.06,
2205,0.170214606,0.07,
2206,0.2407021,0.06,
2207,0.374913543,0.06,
2208,0.187453742,0.06,
2209,0.123776353,0.06,
2210,0.249205978,0.06,
2212,0.179313127,0.06,
2213,0.11284329,0.06,
2214,0.305019752,0.06,
2215,0.488691218,0.06,
2216,0.196745045,0.06,
