ID,Smape,cpuTime,
1445,0.327131743,0.09,
1446,0.084745902,0.14,
1447,0.383754592,0.13,
1448,0.100816244,0.16,
1450,0.077793344,0.11,
1452,0.411277604,0.11,
1453,0.164187776,0.11,
1454,0.066079645,0.19,
1455,0.616853912,0.11,
1456,1.026424927,0.07,
1457,0.258653371,0.38,
1458,0.207670947,0.11,
1459,0.118668683,0.12,
1461,0.390846688,0.11,
1462,0.096586178,0.13,
1463,0.182442262,0.11,
1464,0.393291203,0.11,
1465,0.077816365,0.31,
1468,0.325926338,0.11,
1469,0.186938828,0.11,
1471,0.155408595,0.14,
1472,0.257734525,0.11,
1473,0.342124539,0.11,
1474,0.131278726,0.2,
1475,0.364867152,0.08,
1476,0.399871035,0.1,
1477,0.143589603,0.13,
1478,0.299263884,0.1,
1479,0.293432185,0.11,
1480,0.174975257,0.11,
1481,0.520933627,0.1,
1482,0.077600997,0.14,
1483,0.295641768,0.11,
1484,0.143861404,0.16,
1485,0.315131131,0.13,
1487,0.191065657,0.14,
1488,0.162342253,0.09,
1491,0.317156856,0.1,
1492,0.333333903,0.11,
1493,0.202393158,0.11,
1494,0.138476608,0.12,
1495,0.512820972,0.08,
1496,0.26815745,0.15,
1497,0.163212616,0.11,
1498,0.1067044,0.16,
1499,0.384151544,0.09,
1502,0.287937157,0.11,
1503,0.525206401,0.09,
1504,0.275119898,0.12,
1505,0.22617788,0.09,
1507,0.087915213,0.14,
1508,0.451759589,0.13,
1510,0.487207942,0.12,
1511,0.126242799,0.42,
1513,0.144161083,0.09,
1514,0.273045524,0.09,
1515,0.268144717,0.09,
1516,0.40393156,0.08,
1517,0.159590412,0.14,
1518,0.292634275,0.15,
1520,0.332315736,0.14,
1521,0.32068014,0.11,
1522,0.099179109,0.22,
1523,0.064397648,0.14,
1524,0.968085276,0.08,
1525,0.069249844,0.13,
1526,0.163004407,0.11,
1527,0.116496397,0.16,
1528,0.266805273,0.13,
1529,0.231471657,0.12,
1530,0.119897351,0.11,
1531,0.2792571,0.09,
1532,0.149006869,0.16,
1533,0.171186574,0.1,
1534,0.299949651,0.11,
1535,0.20754341,0.11,
1536,0.235826148,0.09,
1537,0.166923391,0.11,
1538,0.972797162,0.09,
1539,0.066618973,0.2,
1540,0.143136427,0.17,
1541,NA,0.11,
1542,0.02944891,0.17,
1543,0.129956266,0.11,
1544,0.47959205,0.11,
1545,0.136795787,0.11,
1546,0.112646926,0.11,
1547,0.306670142,0.06,
1548,0.137059257,0.14,
1549,0.115478971,0.11,
1550,0.301971413,0.08,
1551,0.198236202,0.14,
1553,0.294785553,0.11,
1554,0.1815567,0.23,
1555,0.24984547,0.09,
1556,0.138256354,0.11,
1557,0.243924361,0.08,
1558,0.064809852,0.14,
1559,0.351020765,0.11,
1560,0.190463402,0.11,
1561,0.230100168,0.13,
1562,0.286632434,0.11,
1563,0.55828622,0.08,
1564,0.357289843,0.09,
1565,0.171207527,0.12,
1566,0.370587354,0.09,
1567,0.332628229,0.11,
1569,0.769526436,0.01,
1570,0.331646312,0.09,
1573,0.224201539,0.09,
1575,0.155649776,0.11,
1576,0.283176569,0.1,
1577,0.339169994,0.09,
1578,0.363577811,0.13,
1580,0.234048499,0.13,
1581,0.133018609,0.12,
1583,0.942747019,0.09,
1584,0.274044524,0.09,
1585,0.175171121,0.1,
1586,0.331055444,0.13,
1587,0.271574263,0.14,
1590,0.163082028,0.11,
1591,0.391599886,0.11,
1592,0.270140951,0.09,
1593,0.40044858,0.08,
1594,0.27291882,0.08,
1596,0.192534579,0.1,
1598,0.238733144,0.11,
1599,0.16870276,0.1,
1600,0.191358549,0.1,
1602,0.066392779,0.36,
1603,0.210893158,0.11,
1606,0.294806637,0.11,
1607,0.175799019,0.1,
1608,0.316738622,0.1,
1609,0.34082607,0.11,
1610,0.172003254,0.14,
1611,0.378398805,0.08,
1612,0.288484691,0.11,
1613,0.212519751,0.09,
1614,0.190946018,0.11,
1615,0.27638429,0.11,
1616,0.14780931,0.14,
1617,0.003365308,3.5,
1618,0.23988469,0.16,
1619,0.110570678,0.11,
1622,0.178304878,0.09,
1623,0.126383546,0.16,
1624,0.155044117,0.11,
1625,0.179418347,0.11,
1626,0.220125288,0.09,
1627,0.199877189,0.09,
1628,0.137531805,0.14,
1629,0.528821175,0.09,
1630,0.428300316,0.1,
1631,0.222759403,0.09,
1632,0.127136244,0.14,
1633,0.131941291,0.1,
1634,0.199517098,0.14,
1635,0.451046234,0.1,
1636,0.320038826,0.1,
1637,0.408646932,0.1,
1638,0.10937593,0.19,
1639,0.173078918,0.11,
1641,0.104779682,0.09,
1642,0.316037557,0.11,
1643,0.21519902,0.11,
1645,0.201507423,0.13,
1646,0.094118069,0.14,
1647,0.343748163,0.13,
1648,0.206034037,0.1,
1649,0.53602875,0.09,
1650,0.211649836,0.09,
1651,0.454427561,0.09,
1652,0.157949278,0.13,
1653,0.547346503,0.1,
1654,0.227577364,0.1,
1655,0.202862285,0.09,
1656,0.122226383,0.11,
1657,0.335653069,0.1,
1658,0.25296825,0.09,
1659,0.635928866,0.11,
1660,0.142550345,0.16,
1661,0.214560843,0.1,
1663,0.206239625,0.13,
1664,0.35629346,0.09,
1666,0.201999249,0.14,
1667,0.311432524,0.09,
1668,0.533481634,0.1,
1669,0.323128086,0.11,
1670,0.161724227,0.13,
1672,0.190992158,0.09,
1673,0.210123513,0.12,
