ID,Smape,cpuTime,
1207,0.267251493,0.12,
1208,0.372977106,0.12,
1209,0.217805263,0.13,
1210,0.222673976,0.05,
1212,0.349482027,0.11,
1214,0.371141809,0.11,
1215,0.139175352,0.14,
1216,0.41094472,0.12,
1217,0.122785603,0.13,
1218,0.148668085,0.16,
1219,0.44061037,0.11,
1220,0.441671033,0.12,
1222,0.193881876,0.17,
1223,0.343670776,0.13,
1224,0.227669864,0.11,
1225,0.151723733,0.23,
1226,0.574241642,0.12,
1227,0.136073518,0.17,
1228,0.073653128,0.37,
1229,0.152895166,0.19,
1230,0.350392776,0.17,
1231,0.188643199,0.14,
1232,0.165233038,0.16,
1233,0.220914149,0.09,
1234,0.17196824,0.12,
1235,0.279746065,0.11,
1236,0.217620393,0.12,
1238,0.159936294,0.19,
1239,0.205964328,0.14,
1241,0.171819483,0.17,
1242,0.615619578,0.12,
1243,0.461891837,0.16,
1247,0.32564869,0.11,
1248,0.253387072,0.13,
1249,NA,0.14,
1251,0.173712476,0.12,
1252,0.352911315,0.15,
1254,0.147447571,0.14,
1255,0.36437145,0.11,
1257,0.236944528,0.12,
1258,0.090858768,0.36,
1259,0.047805846,0.1,
1260,0.081684449,0.21,
1262,0.3102463,0.11,
1263,0.152583939,0.13,
1264,0.323684666,0.11,
1265,0.281592601,0.14,
1267,0.226577832,0.14,
1268,0.229363934,0.12,
1269,0.199677639,0.11,
1270,0.248966684,0.11,
1271,0.258525791,0.17,
1273,0.180865582,0.12,
1274,0.389937556,0.11,
1276,0.121223152,0.16,
1277,0.043294071,0.11,
1278,0.229316931,0.16,
1280,0.434326837,0.28,
1281,0.234713907,0.11,
1283,0.347286919,0.11,
1284,0.068676808,0.14,
1285,0.27766721,0.14,
1286,0.211559162,0.16,
1287,0.146401944,0.14,
1288,0.453302261,0.14,
1290,0.334355249,0.11,
1292,0.144031764,0.11,
1293,0.168975864,0.17,
1296,0.304005335,0.16,
1297,0.59653672,0.14,
1299,0.155679324,0.12,
1300,0.191522518,0.16,
1301,0.18355349,0.19,
1302,0.114439541,0.09,
1303,0.182207398,0.15,
1304,0.271942714,0.13,
1305,0.42031433,0.09,
1307,0.197416935,0.17,
1308,0.138521121,0.16,
1309,0.296671784,0.11,
1311,0.247679725,0.13,
1312,0.109967549,0.09,
1314,0.215868355,0.16,
1315,0.615947303,0.11,
1316,0.36590296,0.11,
1317,0.149921837,0.12,
1318,0.335445549,0.11,
1319,0.08198344,0.12,
1321,0.140931954,0.11,
1322,0.054611428,0.24,
1324,0.220010407,0.11,
1326,0.221216025,0.18,
1327,0.216954043,0.14,
1328,0.147713381,0.16,
1329,0.313476181,0.11,
1330,0.362338168,0.08,
1331,0.196636156,0.13,
1332,0.19207456,0.15,
1333,0.024274987,1.32,
1334,0.127791,0.15,
1335,NA,0.11,
1336,0.207153145,0.14,
1337,0.173075877,0.11,
1338,0.164044732,0.15,
1339,0.20114778,0.14,
1341,0.113949033,0.13,
1342,0.280970302,0.11,
1343,0.22945184,0.17,
1345,0.371368238,0.12,
1346,0.149865307,0.13,
1347,0.220696044,0.14,
1349,0.224805435,0.11,
1350,0.181526142,0.19,
1352,0.182315601,0.19,
1353,0.219967327,0.23,
1354,0.212577224,0.09,
1355,0.173479782,0.07,
1356,0.784290882,0.09,
1359,0.366397201,0.13,
1360,0.215867435,0.16,
1361,0.237104397,0.14,
1362,0.174002916,0.13,
1363,0.085650565,0.11,
1364,0.34324262,0.16,
1365,0.339184998,0.09,
1366,0.559313242,0.17,
1367,0.318275321,0.14,
1369,NA,0.13,
1370,0.125688655,0.31,
1371,0.505063411,0.13,
1372,0.51766162,0.08,
1373,0.274457946,0.11,
1374,0.41403384,0.11,
1375,0.131770859,0.14,
1376,0.41331314,0.12,
1377,0.111490489,0.18,
1378,0.264407287,0.15,
1380,0.133629286,0.19,
1381,0.128425164,0.13,
1382,0.234201989,0.13,
1383,0.113625821,0.18,
1385,0.117115418,0.17,
1386,0.177311053,0.38,
1387,0.314412075,0.09,
1388,0.277330511,0.14,
1389,0.245915351,0.14,
1390,0.195258902,0.13,
1391,0.125790959,0.14,
1393,0.081929777,0.12,
1395,0.12048623,0.18,
1397,0.136664392,0.13,
1398,0.187210705,0.16,
1400,0.379440848,0.11,
1401,0.400965783,0.14,
1402,0.166004591,0.16,
1404,0.378423441,0.11,
1405,0.193939077,0.12,
1406,0.148958169,0.1,
1407,0.148543025,0.17,
1409,0.116422001,0.15,
1410,0.130415059,0.15,
1411,0.030876323,1.21,
1412,0.132353701,0.16,
1413,0.438264746,0.13,
1414,0.209835223,0.22,
1415,0.551767982,0.09,
1416,0.162055995,0.11,
1417,0.132266782,0.14,
1418,0.142835955,0.16,
1421,0.267699314,0.13,
1422,0.299912699,0.11,
1423,0.180208192,0.13,
1424,0.036740763,0.85,
1425,0.075150615,0.19,
1426,0.352150552,0.11,
1427,0.169603325,0.18,
1428,0.331974568,0.14,
1429,0.329501582,0.11,
1430,0.194225945,0.11,
1431,0.189609154,0.11,
1432,0.315474381,0.12,
1433,0.285844816,0.14,
1435,0.307067697,0.14,
1437,0.242269557,0.11,
1438,0.118706369,0.15,
1439,0.066853224,0.28,
1440,0.177456112,0.16,
1441,0.26544411,0.12,
1442,0.112290368,0.14,
1443,0.73115505,0.13,
1444,0.174468343,0.12,
1445,0.327131141,0.13,
1446,0.084745945,0.19,
1447,0.383754603,0.13,
1448,0.100816079,0.2,
1450,0.077793277,0.13,
1452,0.411277532,0.11,
1453,0.164187652,0.12,
1454,0.066079608,0.22,
1455,0.616853864,0.16,
1456,1.026424888,0.11,
1457,0.258653373,0.5,
1458,0.2076709,0.11,
1459,0.118668648,0.11,
1461,0.390846708,0.11,
1462,0.096586187,0.14,
1463,0.182442319,0.13,
1464,0.393291265,0.14,
1465,0.077816364,0.4,
1468,0.325926414,0.11,
1469,0.18693741,0.12,
1471,0.155408585,0.19,
1472,0.25773442,0.14,
1473,0.342124474,0.12,
1474,0.131278723,0.19,
1475,0.364869459,0.09,
1476,0.399871248,0.16,
1477,0.143589957,0.13,
1478,0.299263883,0.09,
1479,0.293432278,0.12,
1480,0.174975229,0.05,
1481,0.520933794,0.11,
1482,0.07760104,0.15,
1483,0.295641621,0.12,
1484,0.143861482,0.17,
1485,0.315131146,0.13,
1487,0.19106608,0.19,
1488,0.16234249,0.11,
1491,0.317156561,0.11,
1492,0.33333629,0.11,
1493,0.202393073,0.12,
1494,0.138476582,0.13,
1495,0.512823597,0.09,
1496,0.26815741,0.16,
1497,0.163212621,0.17,
1498,0.106704374,0.2,
1499,0.38415187,0.11,
1502,0.287937523,0.13,
1503,0.525206401,0.12,
1504,0.275119647,0.13,
1505,0.226175698,0.13,
1507,0.087916365,0.14,
1508,0.451758646,0.16,
1510,0.487207967,0.14,
1511,0.12624278,0.58,
1513,0.144161204,0.11,
1514,0.273045525,0.12,
1515,0.268144477,0.09,
1516,0.403930642,0.1,
1517,0.159590074,0.15,
1518,0.292634274,0.26,
1520,0.332315736,0.27,
1521,0.320680583,0.13,
1522,0.099179085,0.33,
1523,0.064397661,0.19,
1524,0.968085546,0.09,
1525,0.069249839,0.24,
1526,0.16300373,0.19,
1527,0.116496429,0.17,
1528,0.266805158,0.14,
1529,0.231471815,0.14,
1530,0.119895938,0.12,
1531,0.27925701,0.12,
1532,0.149006484,0.18,
1533,0.171187092,0.01,
1534,0.299949625,0.12,
1535,0.207543445,0.12,
1536,0.235826196,0.14,
1537,0.166923422,0.14,
1538,0.972796786,0.11,
1539,0.066619137,0.26,
1540,0.14313623,0.18,
1541,NA,0.12,
1542,0.02944891,0.22,
1543,0.129956282,0.14,
1544,0.479592031,0.12,
1545,0.136795819,0.11,
1546,0.112646911,0.16,
1547,0.306669395,0.13,
1548,0.137059244,0.18,
1549,0.115479091,0.12,
1550,0.301970728,0.11,
1551,0.198238291,0.16,
1553,0.29478573,0.14,
1554,0.18155666,0.38,
1555,0.249845635,0.1,
1556,0.138256536,0.13,
1557,0.243924279,0.11,
1558,0.064809949,0.2,
1559,0.351020816,0.12,
1560,0.190463602,0.14,
1561,0.230100172,0.14,
1562,0.286632479,0.16,
1563,0.55828645,0.08,
1564,0.35728997,0.11,
1565,0.171207619,0.16,
1566,0.370586596,0.13,
1567,0.332628463,0.11,
1569,0.769519228,0.08,
1570,0.331645492,0.11,
1573,0.224201551,0.11,
1575,0.155649763,0.12,
1576,0.283176541,0.13,
1577,0.339170668,0.11,
1578,0.363577765,0.14,
1580,0.234048386,0.13,
1581,0.133023569,0.13,
1583,0.942747015,0.07,
1584,0.274044268,0.11,
1585,0.175171122,0.19,
1586,0.331056416,0.19,
1587,0.271574326,0.16,
1590,0.163082029,0.17,
1591,0.391599844,0.13,
1592,0.270141088,0.12,
1593,0.400448722,0.1,
1594,0.272918147,0.09,
1596,0.192534681,0.14,
1598,0.238733568,0.13,
1599,0.168702616,0.14,
1600,0.191358901,0.11,
1602,0.066392779,0.56,
1603,0.210893135,0.11,
1606,0.294806604,0.13,
1607,0.175803883,0.09,
1608,0.316738618,0.12,
1609,0.340825828,0.13,
1610,0.172004465,0.12,
1611,0.378401432,0.1,
1612,0.288484704,0.14,
1613,0.212519826,0.14,
1614,0.190946108,0.14,
1615,0.276383685,0.13,
1616,0.147809211,0.16,
1617,0.003365116,5.58,
1618,0.239884694,0.22,
1619,0.110570716,0.14,
1622,0.178305341,0.1,
1623,0.126383572,0.2,
1624,0.155044159,0.14,
1625,0.179418346,0.13,
1626,0.220125263,0.11,
1627,0.199877149,0.11,
1628,0.137531598,0.16,
1629,0.528821232,0.11,
1630,0.428301253,0.11,
1631,0.222759545,0.13,
1632,0.127136252,0.17,
1633,0.13194139,0.11,
1634,0.199517058,0.11,
1635,0.451046166,0.11,
1636,0.320038892,0.11,
1637,0.408646958,0.09,
1638,0.10937593,0.22,
1639,0.17307876,0.15,
1641,0.104779338,0.13,
1642,0.316036913,0.09,
1643,0.215199011,0.11,
1645,0.201508409,0.14,
1646,0.094117992,0.18,
1647,0.343747994,0.12,
1648,0.206032687,0.11,
1649,0.536028683,0.08,
1650,0.211649762,0.11,
1651,0.454427593,0.11,
1652,0.157949274,0.18,
1653,0.547346549,0.12,
1654,0.227577651,0.12,
1655,0.202862327,0.13,
1656,0.122226366,0.12,
1657,0.335653309,0.12,
1658,0.252968123,0.12,
1659,0.63592919,0.11,
1660,0.142550366,0.18,
1661,0.21456086,0.12,
1663,0.206240283,0.17,
1664,0.356293555,0.13,
1666,0.201999571,0.14,
1667,0.311432425,0.09,
1668,0.533481644,0.09,
1669,0.323127884,0.14,
1670,0.161724315,0.14,
1672,0.19099217,0.13,
1673,0.210123528,0.16,
1674,0.175257127,0.12,
1675,0.312307992,0.11,
1676,0.229758551,0.14,
1677,0.224023926,0.11,
1679,0.197782276,0.14,
1680,0.403725128,0.08,
1681,0.314293206,0.11,
1682,0.133582382,0.15,
1683,0.410567876,0.09,
1684,0.1732785,0.18,
1685,0.211519539,0.19,
1686,0.173894897,0.19,
1687,0.484503595,0.07,
1688,0.173502198,0.23,
1689,0.214041292,0.14,
1690,0.259187529,0.16,
1691,0.162360531,0.09,
1692,0.114575328,0.16,
1693,0.013798127,0.44,
1694,0.380935218,0.09,
1695,0.273361797,0.15,
1697,0.246237706,0.11,
1698,0.108468908,0.14,
1699,0.143272451,0.21,
1700,0.240247592,0.1,
