ID,Smape,cpuTime,
1180,0.313692595,0.08,
1181,0.330243667,0.08,
1182,0.093884305,0.09,
1183,0.313660597,0.08,
1184,0.439611065,0.07,
1185,0.228072083,0.08,
1186,0.140837148,0.08,
1188,0.297514239,0.08,
1189,0.159818325,0.07,
1191,0.641329816,0.02,
1195,2,0.07,
1196,0.281628185,0.08,
1197,0.105598191,0.08,
1198,0.307794382,0.08,
1199,0.100287858,0.07,
1200,0.201234483,0.08,
1201,0.358069343,0.08,
1202,0.13083696,0.09,
1203,0.324764622,0.09,
1204,0.359823616,0.08,
1205,0.332058329,0.08,
1207,0.240074776,0.08,
1208,0.40274998,0.08,
1209,0.199566415,0.08,
1210,0.226892108,0.09,
1212,0.320639733,0.08,
1214,0.444141099,0.09,
1215,0.13286605,0.08,
1216,0.365743266,0.07,
1217,0.12582379,0.08,
1218,0.135380031,0.07,
1219,0.692080044,0.1,
1220,0.539300504,0.08,
1222,0.154935029,0.08,
1223,0.555496045,0.08,
1224,0.264470066,0.08,
1225,0.144726845,0.08,
1226,0.534598973,0.08,
1227,0.169184866,0.1,
1228,0.058319092,0.09,
1229,0.158021596,0.09,
1230,0.355747495,0.1,
1231,0.171079413,0.1,
1232,0.180142947,0.08,
1233,0.215072783,0.09,
1234,0.202681405,0.08,
1235,0.276907306,0.08,
1236,0.233301471,0.1,
1238,0.138561119,0.07,
1239,0.199365243,0.09,
1241,0.186955279,0.08,
1242,0.488910101,0.08,
1243,0.45635692,0.08,
1247,0.315445637,0.08,
1248,0.223430003,0.09,
1249,2,0.09,
1251,0.267666411,0.08,
1252,0.410977899,0.09,
1254,0.231309108,0.08,
1255,0.26598076,0.08,
1257,0.278353545,0.09,
1258,0.117031171,0.08,
1259,0.929196532,0.08,
1260,0.086784758,0.07,
1262,1.295474157,0.08,
1263,0.12767972,0.08,
1264,0.233245096,0.08,
1265,0.268608545,0.07,
1267,0.191952727,0.07,
1268,0.206464526,0.08,
1269,0.221781868,0.08,
1270,0.236522151,0.09,
1271,0.254511557,0.1,
1273,0.226950369,0.07,
1274,0.363395311,0.08,
1276,0.162877078,0.08,
1277,1.440004978,0.09,
1278,0.32812904,0.08,
1280,0.483553006,0.09,
1281,0.250162143,0.09,
1283,0.509309888,0.08,
1284,0.104987047,0.08,
1285,0.26228979,0.09,
1286,0.202496339,0.08,
1287,0.164248542,0.09,
1288,0.372895431,0.08,
1290,0.436479707,0.08,
1292,0.140030259,0.07,
1293,0.14907108,0.01,
